likeCount,commentCount,dislikeCount,viewCount,likes/view,dislikes/view,comments/views,likes/dislikes,views/subscribers
3080,628,632,531419,0.005795803,0.001189269,0.001181742,4.873417722,19.15616622
23378,1001,327,2091694,0.011176587,0.000156333,0.000478559,71.49235474,34.26508043
28891,3604,915,2090823,0.013818004,0.000437627,0.001723723,31.57486339,70.63679625
879,132,39,120159,0.007315307,0.00032457,0.001098544,-2,1.310165053
3458,899,317,643817,0.005371091,0.000492376,0.00139636,10.90851735,0.383188215
12075,336,99,795835,0.015172743,0.000124398,0.000422198,121.969697,0.180260913
10858,365,161,1763747,0.006156212,9.13E-05,0.000206946,67.44099379,226.9922351
21455,-1,1078,3143482,0.006825234,0.000342932,-1,19.9025974,119.2370045
5385,333,306,937514,0.005743914,0.000326395,0.000355195,17.59803922,0.078342198
1030,51,20,118995,0.008655826,0.000168074,0.000428589,51.5,0.148440784
1996,138,252,630162,0.003167439,0.000399897,0.000218991,7.920634921,154.1448264
55205,5464,3949,5492428,0.01005111,0.00071899,0.000994824,13.97948848,0.025641026
23863,1150,741,3661036,0.0065181,0.000202402,0.000314119,32.20377868,0.085630685
10584,694,434,1683379,0.006287354,0.000257815,0.000412266,24.38709677,58.49514563
22662,854,522,2123037,0.010674331,0.000245874,0.000402254,43.4137931,0.1235363
11530,1566,782,1368128,0.008427574,0.000571584,0.00114463,14.74424552,473.1141391
27653,4735,1333,2418659,0.011433195,0.000551132,0.001957696,20.74493623,50.79068197
35338,3768,1650,4640881,0.007614503,0.000355536,0.000811915,21.4169697,2.450728231
1036,186,175,431225,0.002402458,0.000405821,0.000431329,5.92,29.50308462
60,132,52,11477,0.005227847,0.004530801,0.011501263,-2,62.84715409
54834,13833,1397,11321712,0.00484326,0.000123391,0.001221812,39.25125268,210.0189146
19857,1093,502,4095068,0.004849004,0.000122586,0.000266906,39.55577689,59.60887745
6876,429,78,689847,0.009967428,0.000113069,0.000621877,88.15384615,5.295769085
37198,1846,643,3672213,0.010129587,0.000175099,0.000502694,57.85069984,5.887250454
67,77,22,8270,0.008101572,0.002660218,0.009310762,-2,63.11639344
786,142,35,67455,0.011652213,0.000518864,0.002105107,-2,2.249584513
5737,535,503,787332,0.007286634,0.000638866,0.00067951,11.4055666,2.634780202
7002,375,131,1337328,0.005235814,9.80E-05,0.00028041,53.45038168,533.6731596
393,47,40,95902,0.004097933,0.000417092,0.000490084,-2,533.6731596
2372,568,145,363597,0.006523706,0.000398793,0.001562169,16.35862069,0.004922578
1011,276,113,584707,0.001729071,0.000193259,0.000472031,8.946902655,0.135401317
148,19,4,15448,0.009580528,0.000258933,0.001229933,-2,0.953254077
11192,1136,182,1130803,0.009897391,0.000160948,0.001004596,61.49450549,1.078094567
3892,464,95,633774,0.00614099,0.000149896,0.000732122,40.96842105,0.364840467
10557,816,198,2088182,0.005055594,9.48E-05,0.000390771,53.31818182,2.134830695
429,31,20,94382,0.004545358,0.000211905,0.000328452,-2,0.597430497
11657,421,112,1963204,0.005937743,5.70E-05,0.000214445,104.0803571,123.8817481
325,59,14,59256,0.005484677,0.000236263,0.00099568,-2,1069.060208
4,1,2,608,0.006578947,0.003289474,0.001644737,-2,6.564651789
12311,968,120,1003155,0.012272281,0.000119623,0.000964956,102.5916667,812.0293627
228,39,8,34309,0.006645487,0.000233175,0.001136728,-2,812.0297429
25716,2633,1673,2505170,0.010265172,0.000667819,0.001051026,15.37118948,0.271587258
23402,5369,1918,2954184,0.007921646,0.000649249,0.001817422,12.2012513,91.18093556
180,8,4,39874,0.00451422,0.000100316,0.000200632,-2,91.18093556
19,1,4,3713,0.005117156,0.001077296,0.000269324,-2,0.036796792
80,22,17,18586,0.004304315,0.000914667,0.001183687,-2,0.341391022
65868,18016,3663,12606736,0.005224826,0.000290559,0.001429077,17.98198198,0.957838691
-1,-1,-1,426007,-1,-1,-1,-1,404.1888452
14470,3381,765,2268129,0.006379708,0.000337282,0.001490656,18.91503268,0.325021015
29266,1875,1039,3365379,0.008696197,0.000308732,0.000557144,28.16746872,1026.179038
40363,6831,1091,3285281,0.012286011,0.000332087,0.002079274,36.99633364,0.622181974
79,18,4,16403,0.004816192,0.000243858,0.00109736,-2,0.892918523
615,156,53,121091,0.005078825,0.000437687,0.001288287,-2,1.08760086
1502,507,50,265408,0.005659211,0.000188389,0.001910266,30.04,52.57142857
17848,3856,426,4048000,0.004409091,0.000105237,0.000952569,41.89671362,52.57142857
689,25,16,108998,0.006321217,0.000146792,0.000229362,-2,0.582438656
7346,1150,554,1683000,0.004364825,0.000329174,0.000683304,13.2599278,0.875485257
2259,808,83,571588,0.003952147,0.000145209,0.001413606,27.21686747,5.522274162
16670,2753,1011,1870465,0.008912222,0.000540507,0.001471827,16.48862512,145
255,7,5,82957,0.003073882,6.03E-05,8.44E-05,-2,36.04395668
268,23,11,79869,0.003355495,0.000137726,0.000287972,-2,0.107790582
14,15,8,1719,0.00814427,0.004653869,0.008726003,-2,655.7707282
2355,288,219,612293,0.003846198,0.000357672,0.000470363,10.75342466,0.807310157
19665,1248,595,1844440,0.010661773,0.000322591,0.000676628,33.05042017,0.807310157
32043,1353,437,4825742,0.006640015,9.06E-05,0.000280371,73.32494279,0.807310157
493,26,8,167087,0.002950559,4.79E-05,0.000155608,-2,0.807310157
1742,198,51,259025,0.00672522,0.000196892,0.000764405,34.15686275,0.821484247
12449,2254,596,1852616,0.006719687,0.000321707,0.001216658,20.88758389,0.259516314
7675,901,138,1808997,0.004242683,7.63E-05,0.000498066,55.61594203,1.231798882
916,330,128,169023,0.005419381,0.000757293,0.001952397,-2,1.29706914
3295,236,115,560022,0.005883697,0.000205349,0.000421412,28.65217391,0.233147613
78,13,6,4918,0.015860106,0.001220008,0.002643351,-2,2.835475248
8207,1631,401,1094691,0.007497093,0.000366313,0.001489918,20.46633416,2.940989497
287,29,7,84127,0.003411509,8.32E-05,0.000344717,-2,0.328052069
13922,668,547,1691496,0.008230584,0.000323382,0.000394917,25.45155393,1.803483444
2,1,0,89,0.02247191,0,0.011235955,-2,0.014327009
2402,290,117,372237,0.006452878,0.000314316,0.000779074,20.52991453,0.022124554
9528,1285,343,1737347,0.005484224,0.000197427,0.000739633,27.77842566,0.296609435
2145,491,160,570277,0.00376133,0.000280565,0.000860985,13.40625,5.941246452
3404,200,43,297070,0.011458579,0.000144747,0.000673242,79.1627907,3.373118557
30186,2737,866,4993415,0.006045161,0.000173428,0.000548122,34.85681293,0.199910985
3956,764,186,625430,0.006325248,0.000297395,0.00122156,21.2688172,1.786379823
457,16,10,146643,0.003116412,6.82E-05,0.000109109,-2,0.23650378
5,0,0,105,0.047619048,0,0,-2,6.438846082
288,21,6,35523,0.008107423,0.000168905,0.000591166,-2,0.411097219
995,193,73,360365,0.002761089,0.000202572,0.000535568,-2,0.828580608
7705,1120,214,1223306,0.006298506,0.000174936,0.000915552,36.0046729,0.613006637
5394,3416,3509,1199565,0.00449663,0.002925227,0.002847699,1.537190083,0.314165547
500,196,40,277228,0.00180357,0.000144286,0.000706999,-2,0.043942241
309,8,48,108295,0.002853317,0.000443234,7.39E-05,-2,0.127810877
45,3,18,9155,0.004915347,0.001966139,0.00032769,-2,0.09055313
222,87,62,27102,0.008191277,0.002287654,0.003210095,-2,0.686013671
185,4,13,39760,0.004652918,0.000326962,0.000100604,-2,0.222593076
4026,2167,223,1247052,0.003228414,0.000178822,0.001737698,18.05381166,0.327077707
2766,462,88,374122,0.00739331,0.000235217,0.001234891,31.43181818,63.81655452
2784,348,119,122393,0.022746399,0.000972278,0.0028433,23.39495798,105.4095281
490,13,7,177018,0.00276808,3.95E-05,7.34E-05,-2,0.062382784
532,116,78,95692,0.005559503,0.000815115,0.001212223,-2,4.247930053
5035,1442,345,1227390,0.004102201,0.000281084,0.001174851,14.5942029,0.209673693
1283,366,129,69029,0.018586391,0.00186878,0.005302119,9.945736434,0.314454913
2125,334,99,463117,0.004588473,0.000213769,0.0007212,21.46464646,0.336996696
787,119,27,221187,0.003558075,0.000122069,0.000538006,-2,0.336996696
2361,70,29,343509,0.006873182,8.44E-05,0.000203779,81.4137931,0.241761684
40,56,18,20393,0.001961457,0.000882656,0.00274604,-2,1.01705569
7886,6521,4694,5185265,0.001520848,0.000905257,0.001257602,1.680017043,23.10483167
7824,576,730,613614,0.012750687,0.001189673,0.000938701,10.71780822,0.0554846
549,101,82,199994,0.002745082,0.000410012,0.000505015,-2,0.059954827
8942,3103,1862,1406082,0.006359515,0.001324247,0.002206841,4.80236305,0.158725135
6389,1586,162,831031,0.007688041,0.000194939,0.001908473,39.4382716,0.026301573
4588,964,201,267719,0.017137372,0.000750787,0.00360079,22.82587065,0.207263628
282,14,12,66816,0.004220546,0.000179598,0.000209531,-2,0.17050874
2049,2747,233,1152524,0.001777837,0.000202165,0.002383464,8.793991416,0.013589861
186,-1,4,23699,0.007848432,0.000168783,-1,-2,0.030637396
496,94,85,159686,0.003106096,0.000532295,0.000588655,-2,0.066602608
247,6,6,85030,0.002904857,7.06E-05,7.06E-05,-2,0.820118611
15777,1000,317,2072149,0.007613835,0.000152981,0.000482591,49.76971609,0.309576482
263,14,4,48305,0.005444571,8.28E-05,0.000289825,-2,0.121874867
304,345,197,62168,0.004889976,0.003168833,0.005549479,-2,0.10739495
1200,40,12,124032,0.009674923,9.67E-05,0.000322497,100,0.1678431
2607,268,146,197641,0.013190583,0.000738713,0.001355994,17.85616438,0.064705376
1538,228,112,672564,0.002286771,0.000166527,0.000339001,13.73214286,153.1518309
221,30,6,71237,0.00310232,8.42E-05,0.000421129,-2,0.041521358
1084,159,61,312247,0.003471611,0.000195358,0.000509212,17.7704918,0.056071629
1124,195,119,246847,0.004553428,0.00048208,0.000789963,9.445378151,0.005361322
373,70,28,161574,0.00230854,0.000173295,0.000433238,-2,0.026942686
932,391,176,110491,0.008435076,0.00159289,0.00353875,-2,0.039122727
3240,907,88,383790,0.008442117,0.000229292,0.002363272,36.81818182,0.053387172
16379,-1,3381,2623846,0.006242363,0.001288566,-1,4.844424726,21.71547161
733,116,146,253631,0.002890025,0.000575639,0.000457357,-2,0.481639624
5307,1808,1093,691230,0.007677618,0.001581239,0.002615627,4.855443733,0.610488773
2118,156,79,625410,0.003386578,0.000126317,0.000249436,26.81012658,0.367540479
130,2,10,49609,0.002620492,0.000201576,4.03E-05,-2,0.321479138
914,245,26,201576,0.00453427,0.000128984,0.001215422,-2,0.315364355
14850,5602,1413,1109769,0.013381163,0.001273238,0.005047897,10.50955414,0.161420769
13928,1276,875,2061031,0.006757783,0.000424545,0.000619108,15.91771429,25.42146429
10104,2944,501,1301910,0.007760905,0.000384819,0.002261293,20.16766467,0.110188375
818,33,55,246783,0.003314653,0.000222868,0.000133721,-2,1.084799809
1126,165,25,404622,0.002782844,6.18E-05,0.000407788,45.04,0.184754464
2677,324,65,230979,0.011589798,0.000281411,0.001402725,41.18461538,0.156354205
3324,2102,1721,484987,0.006853792,0.003548549,0.004334137,1.931435212,106.754724
87,56,12,57508,0.001512833,0.000208667,0.000973778,-2,5.625879956
11876,292,172,2269361,0.005233191,7.58E-05,0.000128671,69.04651163,45.54945134
2432,548,145,128730,0.018892255,0.001126389,0.004256972,16.77241379,0.777774888
9256,2698,1931,1359523,0.00680827,0.001420351,0.00198452,4.79337131,0.468637585
377,94,13,102168,0.003690001,0.000127241,0.000920053,-2,0.777774888
3165,-1,111,1035912,0.003055279,0.000107152,-1,28.51351351,0.389934558
10941,1011,526,653162,0.016750821,0.000805313,0.001547855,20.80038023,0.467628076
749,197,17,245075,0.003056207,6.94E-05,0.000803836,-2,0.860648219
10133,778,269,1082229,0.009363083,0.000248561,0.000718887,37.66914498,0.440240408
1089,137,172,222172,0.004901608,0.000774175,0.000616639,6.331395349,10.97526307
3055,138,26,389685,0.007839665,6.67E-05,0.000354132,117.5,1.273764259
58919,5736,3962,9573185,0.006154587,0.000413864,0.000599174,14.87102473,4.542714159
24,6,8,6791,0.003534089,0.00117803,0.000883522,-2,2.966654948
40,4,0,9497,0.004211856,0,0.000421186,-2,0.082874089
95,3,7,35087,0.002707556,0.000199504,8.55E-05,-2,4.833509407
1570,50,32,204823,0.007665155,0.000156232,0.000244113,49.0625,0.403273987
100,12,5,36644,0.00272896,0.000136448,0.000327475,-2,0.327484451
411,16,13,118664,0.003463561,0.000109553,0.000134834,-2,1.158731902
597,192,103,168350,0.003546184,0.000611821,0.001140481,-2,0.154287395
948,34,12,120616,0.007859654,9.95E-05,0.000281886,-2,160.1475467
635,133,37,117596,0.005399844,0.000314637,0.001130991,-2,10.62151776
636,24,26,288083,0.002207697,9.03E-05,8.33E-05,-2,0.015756772
67,6,32,9590,0.006986444,0.003336809,0.000625652,-2,143.8139625
377,395,84,60737,0.00620709,0.001383012,0.006503449,-2,12.46894023
758,39,919,170359,0.004449427,0.00539449,0.000228928,-2,2.389091646
1790,683,72,743919,0.002406176,9.68E-05,0.000918111,24.86111111,36.09083693
1836,256,48,419742,0.004374116,0.000114356,0.000609898,38.25,7.777126753
7347,3370,1407,877812,0.008369674,0.001602849,0.003839091,5.221748401,6.135977627
1231,62,19,141953,0.008671884,0.000133847,0.000436764,64.78947368,19.51222718
16,9,9,7304,0.002190581,0.001232202,0.001232202,-2,0.259370986
1974,103,116,437681,0.004510134,0.000265033,0.000235331,17.01724138,0.608544731
4520,3966,205,1186949,0.003808083,0.000172712,0.00334134,22.04878049,0.395714702
16496,14418,55,749464,0.022010397,7.34E-05,0.019237749,299.9272727,0.164278184
840,446,163,106663,0.007875271,0.001528178,0.004181394,-2,2.091090649
2990,751,58,228564,0.013081675,0.000253758,0.003285732,51.55172414,0.017301325
68,2,5,13392,0.005077658,0.000373357,0.000149343,-2,0.609731825
533,131,25,12466,0.042756297,0.002005455,0.010508583,-2,0.018262174
114,35,6,57134,0.001995309,0.000105016,0.000612595,-2,0.081504711
5642,1302,299,575511,0.009803462,0.000519538,0.002262337,18.86956522,0.940184337
29,0,2,6311,0.004595151,0.000316907,0,-2,2.428244605
3358,576,66,357076,0.00940416,0.000184835,0.001613102,50.87878788,0.046077976
356,8,4,55863,0.006372733,7.16E-05,0.000143207,-2,0.208321787
7864,455,159,609139,0.012910025,0.000261024,0.000746956,49.4591195,1.030554633
102,9,2,31872,0.003200301,6.28E-05,0.00028238,-2,0.131249892
487,39,21,120473,0.0040424,0.000174313,0.000323724,-2,1.02797121
2383,322,535,191008,0.012475917,0.00280093,0.001685793,4.454205607,0.05648477
185,37,9,42983,0.004304027,0.000209385,0.000860805,-2,0.496107353
1534,1307,874,174920,0.008769723,0.00499657,0.007471987,1.755148741,0.496107353
1987,1890,195,169305,0.011736216,0.001151768,0.011163285,10.18974359,31.74960178
696,76,179,747484,0.000931124,0.00023947,0.000101674,-2,1.160786609
271,5,149,351322,0.000771372,0.000424112,1.42E-05,-2,15.62584688
4554,732,456,1776608,0.002563312,0.000256669,0.000412021,9.986842105,3.008115312
283,11,14,80118,0.00353229,0.000174742,0.000137297,-2,6.060256022
281,9,42,290264,0.000968084,0.000144696,3.10E-05,-2,4.206586307
3983,270,1535,3466467,0.001149008,0.000442814,7.79E-05,2.594788274,0.045092265
111,2,119,102913,0.001078581,0.001156317,1.94E-05,-2,22.49480524
272,48,11,97998,0.002775567,0.000112247,0.000489806,-2,0.326789613
181,2,78,255968,0.00070712,0.000304726,7.81E-06,-2,5.97727402
297,15,40,200526,0.001481105,0.000199475,7.48E-05,-2,3.19993681
11,1,6,56663,0.00019413,0.000105889,1.76E-05,-2,1.034610812
115,4,91,420707,0.000273349,0.000216303,9.51E-06,-2,0.799427838
433,102,12,127897,0.003385537,9.38E-05,0.000797517,-2,3.941568462
788,21,143,1092071,0.000721565,0.000130944,1.92E-05,-2,4.030513468
196,20,9,140551,0.001394512,6.40E-05,0.000142297,-2,1.92463632
28,2,2,3825,0.007320261,0.000522876,0.000522876,-2,5.505402736
41,3,8,75632,0.000542099,0.000105775,3.97E-05,-2,47.95779979
261,61,5,80134,0.003257044,6.24E-05,0.000761225,-2,1.577043359
330,26,176,629053,0.000524598,0.000279786,4.13E-05,-2,0.321852484
19195,1024,560,352420,0.054466262,0.001589013,0.002905624,34.27678571,0.6734251
741,206,22,197545,0.003751044,0.000111367,0.0010428,-2,1.3841092
23,0,4,20157,0.001141043,0.000198442,0,-2,1.938880359
549,8,2,83232,0.006596021,2.40E-05,9.61E-05,-2,1.380158396
303,30,4,44843,0.006756907,8.92E-05,0.000669001,-2,2.872015659
343,110,17,109989,0.003118494,0.000154561,0.0010001,-2,237.2476008
349,68,22,122427,0.002850678,0.000179699,0.000555433,-2,0.698912603
551,27,20,269406,0.00204524,7.42E-05,0.00010022,-2,24.4900192
1235,119,30,136384,0.009055314,0.000219967,0.000872536,41.16666667,586.8839114
311,64,17,108278,0.002872236,0.000157003,0.000591071,-2,1.954734
308,7,20,29376,0.010484749,0.000680828,0.00023829,-2,0.533863009
264,51,6,94648,0.002789282,6.34E-05,0.000538839,-2,12.8709552
1185,55,27,398210,0.002975817,6.78E-05,0.000138118,43.88888889,3.258253972
124,10,10,49497,0.002505202,0.000202032,0.000202032,-2,2.133400321
154,15,13,44643,0.003449589,0.000291199,0.000335999,-2,0.221005503
174,32,8,20836,0.008350931,0.000383951,0.001535803,-2,0.018806981
1054,109,19,46797,0.022522811,0.000406009,0.002329209,55.47368421,11.74814045
85,2,4,26231,0.003240441,0.000152491,7.62E-05,-2,2.609687621
314,115,40,165364,0.001898841,0.000241891,0.000695436,-2,0.056807999
271,64,13,94724,0.002860943,0.000137241,0.000675647,-2,174.6539901
623,44,17,203497,0.00306147,8.35E-05,0.000216219,-2,2.298818091
122,0,4,71071,0.001716593,5.63E-05,0,-2,1.062488319
449,43,12,91031,0.004932386,0.000131823,0.000472367,-2,12.49848634
142,2,4,60438,0.002349515,6.62E-05,3.31E-05,-2,0.421216944
762,78,21,138536,0.005500375,0.000151585,0.000563031,-2,1.577622439
68,3,7,16059,0.004234386,0.000435893,0.000186811,-2,14.44509879
272,49,12,108674,0.002502899,0.000110422,0.00045089,-2,0.377945034
278,48,4,61330,0.004532855,6.52E-05,0.000782651,-2,219.2012685
154,9,6,39678,0.003881244,0.000151217,0.000226826,-2,2.404385998
99,6,3,26599,0.003721944,0.000112786,0.000225572,-2,53.3053548
652,100,189,646706,0.001008186,0.00029225,0.00015463,-2,0.324711522
337,8,2,67342,0.005004306,2.97E-05,0.000118797,-2,0.054667293
140,5,3,25937,0.005397694,0.000115665,0.000192775,-2,0.068407353
27,0,6,15103,0.001787724,0.000397272,0,-2,0.46122093
33,4,3,6310,0.005229794,0.000475436,0.000633914,-2,54.35922957
14,3,1,1547,0.009049774,0.000646412,0.001939237,-2,1.248934123
417,37,21,45702,0.009124327,0.000459498,0.000809593,-2,1.881660217
52,3,4,18229,0.002852598,0.000219431,0.000164573,-2,0.352519236
2943,128,207,571079,0.005153403,0.000362472,0.000224137,14.2173913,1.249797452
61,0,2,14476,0.004213871,0.00013816,0,-2,1.072944131
304,13,4,76403,0.003978901,5.24E-05,0.00017015,-2,1.254357485
271,49,11,126987,0.002134077,8.66E-05,0.000385866,-2,16.72475166
515,101,21,80220,0.006419845,0.00026178,0.001259038,-2,228.2252797
157,4,7,46181,0.003399667,0.000151577,8.66E-05,-2,0.696192649
2189,342,72,466258,0.004694826,0.000154421,0.000733499,30.40277778,1974.863487
94,5,5,49600,0.001895161,0.000100806,0.000100806,-2,0.325217542
18,1,10,65975,0.000272831,0.000151573,1.52E-05,-2,3.446428571
254,88,9,90124,0.002818339,9.99E-05,0.000976432,-2,104.6961953
335,26,20,145504,0.002302342,0.000137453,0.000178689,-2,2.858529304
72,21,1,7500,0.0096,0.000133333,0.0028,-2,83.61925061
86,9,5,12034,0.007146418,0.000415489,0.000747881,-2,83.61925061
87,14,6,26340,0.003302961,0.00022779,0.000531511,-2,2.14892587
57,16,1,15912,0.003582202,6.28E-05,0.00100553,-2,2.258082579
492,153,24,260605,0.001887915,9.21E-05,0.000587095,-2,0.263401474
404,47,10,136252,0.002965094,7.34E-05,0.000344949,-2,5660.767296
45,3,0,9979,0.00450947,0,0.000300631,-2,1.098612038
1254,186,39,349449,0.003588506,0.000111604,0.000532267,32.15384615,0.874686272
302,58,9,58897,0.005127596,0.000152809,0.00098477,-2,24.74919081
447,3,221,784021,0.000570138,0.00028188,3.83E-06,-2,56.10522208
110,6,0,21072,0.005220197,0,0.000284738,-2,24.38922606
379,20,14,124444,0.003045547,0.0001125,0.000160715,-2,187.2892339
137,11,6,30925,0.004430073,0.000194018,0.000355699,-2,0.493961416
36,2,2,10573,0.003404899,0.000189161,0.000189161,-2,3.200419723
351,12,17,97388,0.00360414,0.000174559,0.000123218,-2,80.61656002
82097,6281,2051,1687418,0.048652438,0.001215466,0.003722255,40.02779132,11.38523945
295,7,11,121307,0.002431846,9.07E-05,5.77E-05,-2,48.31795249
91,2,2,26154,0.003479391,7.65E-05,7.65E-05,-2,4.371779767
982,207,39,327500,0.002998473,0.000119084,0.000632061,-2,0.765732388
1059,46,481,2359729,0.00044878,0.000203837,1.95E-05,2.201663202,14.45635537
62,3,2,6739,0.009200178,0.00029678,0.00044517,-2,0.051514664
575,25,10,96110,0.005982728,0.000104047,0.000260119,-2,4.373315999
359,9,22,169506,0.002117919,0.000129789,5.31E-05,-2,1.303087765
62,0,4,34636,0.001790045,0.000115487,0,-2,14.45657146
141,5,5,79857,0.001765656,6.26E-05,6.26E-05,-2,0.765801392
71,1,1,25562,0.00277756,3.91E-05,3.91E-05,-2,2.940180768
247,12,7,47405,0.005210421,0.000147664,0.000253138,-2,0.672638496
1,0,0,71,0.014084507,0,0,-2,0.927712677
287,4,174,497065,0.000577389,0.000350055,8.05E-06,-2,1.589423652
47,0,0,2414,0.01946976,0,0,-2,0.315207679
342,105,17,183742,0.001861306,9.25E-05,0.000571453,-2,2.878261044
144,20,10,73638,0.001955512,0.000135799,0.000271599,-2,3.374349092
105,4,3,17599,0.005966248,0.000170464,0.000227286,-2,0.259628465
8,2,1,8109,0.000986558,0.00012332,0.00024664,-2,0.08518876
59,15,1,2956,0.019959405,0.000338295,0.005074425,-2,1.309165663
839,293,34,410727,0.002042719,8.28E-05,0.000713369,-2,0.854644226
5034,493,335,1137802,0.00442432,0.000294427,0.000433292,15.02686567,0.211832147
374,20,18,157362,0.002376686,0.000114386,0.000127095,-2,0.238758017
204,6,1,39915,0.005110861,2.51E-05,0.000150319,-2,0.173040298
301,101,9,117637,0.002558719,7.65E-05,0.000858573,-2,9.346394466
266,17,80,60244,0.004415377,0.001327933,0.000282186,-2,0.172268238
609,79,37,259430,0.002347454,0.00014262,0.000304514,-2,0.190487738
12,2,2,2343,0.005121639,0.000853606,0.000853606,-2,2.295611642
101,1,14,59024,0.001711168,0.000237192,1.69E-05,-2,0.169045146
275,46,6,114472,0.002402334,5.24E-05,0.000401845,-2,2.138418674
87,1,6,116857,0.0007445,5.13E-05,8.56E-06,-2,0.327059068
46,24,3,2081,0.022104757,0.001441615,0.011532917,-2,0.659520976
261,14,10,110832,0.002354916,9.02E-05,0.000126317,-2,2.861121166
45,1,5,34410,0.001307759,0.000145307,2.91E-05,-2,4.913738322
113,9,18,5702,0.019817608,0.003156787,0.001578394,-2,0.120159349
82,7,0,18067,0.004538662,0,0.000387447,-2,10.40505167
27,0,0,6728,0.00401308,0,0,-2,0.629889349
94,5,4,27947,0.00336351,0.000143128,0.00017891,-2,1.355296809
140,6,3,39227,0.00356897,7.65E-05,0.000152956,-2,9.108255122
311,56,12,155757,0.0019967,7.70E-05,0.000359534,-2,0.918197971
34,1,2,7097,0.004790757,0.000281809,0.000140905,-2,0.384027763
74,2,4,46188,0.001602148,8.66E-05,4.33E-05,-2,0.277682576
111,3,7,32144,0.003453211,0.00021777,9.33E-05,-2,103.1913506
88,3,3,47370,0.001857716,6.33E-05,6.33E-05,-2,9.330658219
32,0,2,18535,0.001726463,0.000107904,0,-2,34.93644816
1769,125,881,4569859,0.000387102,0.000192785,2.74E-05,2.007945516,175.9058412
106,7,3,12624,0.008396705,0.000237643,0.000554499,-2,74.89090708
129,13,2,38958,0.003311258,5.13E-05,0.000333693,-2,14.86559851
51,8,3,13040,0.003911043,0.000230061,0.000613497,-2,17.78028078
53,0,2,14790,0.003583502,0.000135227,0,-2,82.83227687
70,1,5,15279,0.004581452,0.000327247,6.54E-05,-2,3.201444622
313,63,11,176530,0.00177307,6.23E-05,0.00035688,-2,4.388590069
204,15,10,56795,0.003591865,0.000176072,0.000264108,-2,58.83056717
154,3,27,129130,0.001192597,0.000209092,2.32E-05,-2,140.4503098
225,39,7,71223,0.003159092,9.83E-05,0.000547576,-2,293.5167756
701,259,24,108810,0.006442423,0.000220568,0.002380296,-2,24.23072263
854,35,26,176541,0.004837403,0.000147275,0.000198254,-2,36.55731106
232,27,9,69382,0.003343807,0.000129717,0.00038915,-2,30.24889555
248,31,5,107207,0.002313282,4.66E-05,0.00028916,-2,58.32464643
29,0,2,11938,0.002429218,0.000167532,0,-2,49.38142005
1717,341,204,511887,0.003354256,0.000398525,0.000666163,8.416666667,3.769163
435,15,14,153966,0.002825299,9.09E-05,9.74E-05,-2,9.971343437
326,74,8,91191,0.003574914,8.77E-05,0.000811484,-2,7.458479519
296,144,9,102820,0.002878817,8.75E-05,0.001400506,-2,68.01975394
123,12,3,45242,0.002718713,6.63E-05,0.00026524,-2,7.027095673
498,52,12,100151,0.004972492,0.000119819,0.000519216,-2,7.098938638
39,1,3,10891,0.003580938,0.000275457,9.18E-05,-2,6.967334522
121,9,6,45416,0.002664259,0.000132112,0.000198168,-2,2.942071691
65,0,2,27031,0.002404647,7.40E-05,0,-2,3.694432273
244,53,14,101888,0.002394786,0.000137406,0.000520179,-2,5.202524647
206,17,9,73432,0.002805316,0.000122562,0.000231507,-2,12.6159215
20,0,0,9867,0.002026959,0,0,-2,13.4522646
19,0,1,3366,0.005644682,0.000297089,0,-2,24.43224757
18,0,2,4493,0.004006232,0.000445137,0,-2,189.3546659
67,3,1,11472,0.005840307,8.72E-05,0.000261506,-2,189.3546659
82,9,2,20105,0.004078587,9.95E-05,0.00044765,-2,153.8683245
30,1,0,7097,0.004227138,0,0.000140905,-2,31.61240761
85,0,2,24692,0.00344241,8.10E-05,0,-2,72.85014549
26,0,3,4190,0.006205251,0.00071599,0,-2,117.6561771
68,0,1,15766,0.004313079,6.34E-05,0,-2,10.12225715
42,7,27,49817,0.000843086,0.000541984,0.000140514,-2,5.395903645
183,23,4,46397,0.003944221,8.62E-05,0.000495722,-2,5.395908259
332,7,2,45258,0.00733572,4.42E-05,0.000154669,-2,14.47922611
169,9,10,79393,0.002128651,0.000125956,0.00011336,-2,31.31537995
24,0,13,14764,0.001625576,0.00088052,0,-2,9.883036933
68,18,4,13453,0.005054635,0.000297331,0.001337992,-2,92.31100413
121,6,9,69236,0.001747646,0.00012999,8.67E-05,-2,9.675182827
150,8,1,17460,0.008591065,5.73E-05,0.00045819,-2,56.65803399
351,8,219,635609,0.000552226,0.000344551,1.26E-05,-2,87.47524333
252,3,6,64115,0.003930437,9.36E-05,4.68E-05,-2,151.7460706
120,1,3,60412,0.00198636,4.97E-05,1.66E-05,-2,17.61028925
47,0,2,18573,0.002530555,0.000107683,0,-2,5.86986338
133,8,0,9565,0.013904861,0,0.000836383,-2,65.43208816
552,33,5,123849,0.00445704,4.04E-05,0.000266454,-2,10.99060625
1442,-1,164,294887,0.004890009,0.000556145,-1,8.792682927,82.6059893
98,82,157,35550,0.002756681,0.004416315,0.00230661,-2,24.62754488
185,274,180,27177,0.006807227,0.006623248,0.010082055,-2,24.62804098
79,0,3,70201,0.00112534,4.27E-05,0,-2,746.8588988
55,1,2,30118,0.00182615,6.64E-05,3.32E-05,-2,116.2108882
