videoId,channelId
e_NSmUvq2O0,UCZCaRGGPtHFtp7X3FxtNKhA
IDc3Sfv8wMQ,UCZCaRGGPtHFtp7X3FxtNKhA
uTkmUU7SsPw,UCZCaRGGPtHFtp7X3FxtNKhA
0in6rfjJRA0,UCZCaRGGPtHFtp7X3FxtNKhA
75lPmNnMQ-Q,UCZCaRGGPtHFtp7X3FxtNKhA
Yjbbhxkxfng,UCNHihmNCYhGt9xjS7yzkw3g
d_GyTaQJtAw,UC-eMxPlo7vhp8ocBlLLfFDQ
mzRXu5Gc9y0,UCZCaRGGPtHFtp7X3FxtNKhA
NXEk2RWTTuk,UCU2d4f0i0-KxwkMRSzsA8tg
ZVLs6BiYNSM,UCZCaRGGPtHFtp7X3FxtNKhA
t8qQKkAIKQg,UCKoQ57VjNbcx9LEfVvTLBdQ
xq-0jelnNVM,UCzh5hQc_O3r3xjh9sXrM7-A
q7aaYDyC2YA,UCZCaRGGPtHFtp7X3FxtNKhA
kJQP7kiw5Fk,UCLp8RBhQHu9wSsq62j_Md6A
XQJi_jPG8gE,UC4HtS_X3Ll5Q8gNZdv604gg
vy2OM3e5tUE,UChuZAo1RKL85gev3Eal9_zg
ZpsLsmGo6II,UCLp8RBhQHu9wSsq62j_Md6A
1X_yQ8m0Q2o,UCLp8RBhQHu9wSsq62j_Md6A
nlQxDHfXhd0,UCJpJIA0raHS5Z5GgDhB87uA
tl_6qt72UTg,UC5g3ZnSy-Vgabr3y4H347-Q
72UO0v5ESUo,UCLp8RBhQHu9wSsq62j_Md6A
rBPrIwwMYAw,UCow2IGnug1l3Xazkrc5jM_Q
yEM-3yMI6yc,UCLp8RBhQHu9wSsq62j_Md6A
w-6kttFzsqc,UCRVLUhAZ4YyFL1xj7roC2Tg
WBkeBvG4IpY,UCEQ8hxWHFmfJVXibt3veDgQ
RVl1ZWxoe2w,UCsKRcsKJnNMhwhbgr7UhmQQ
Q4a9uwV4nmo,UCkOfNQYegVUzsADNNZNOH2g
gR965hqGBd0,UCjzMUdkasgtfp7S-hBb4ECQ
h8Wh18cYKvY,UCzVIrPfZBE-XkBISBybMBLA
T--VFcUUPrg,UCpdK1NLHxEUGXc1gq2NxkTw
_cDoRRsfay0,UC4coHDwGSOStZQvWgCb6-QQ
8zbpU1oGvto,UCD2JaDQ6qmK8TPr--Qb8xLw
e4WSs4WMGx0,UC0DM_mHV2u6dj8ig51GkQwg
Axn6swDxUDc,UCpB9uxBH-Hjoj_Jd9cnRC_w
weKJWqw8-3g,UCLp8RBhQHu9wSsq62j_Md6A
oFEw5jLlTA8,UCItNYNceGsCNyIVWIwNLIuw
UC7q7lR5kIs,UCelRSBU3d8DGR04CNNubTdQ
cJXnrMSr7zg,UCMRJqoSRIaakAJUJK104Z8Q
mnvagBdO128,UCrC_ZFYISEAUuCu00y52Evg
7YYyPAOcVVA,UCFz8JQfR9lNYB81apUQKxXQ
nZD3xQaXdYE,UCXuFYU7x3H8hEVZevOMilMQ
h6vj8Ryu0LI,UCpmD3iT-8TQzRuygIiS9bAw
AijV0lS7zyY,UCeCmbWqXZLLgYCq8v_xZ9nA
O1qVr_1thLo,UCrB-Ha_ikrwZhe8wTZb78Qg
oX0jcZQ16ew,UCLp8RBhQHu9wSsq62j_Md6A
5mA82CWRopw,UCgc00bfF_PvO_2AvqJZHXFg
uiZbuWPo-dA,UCCBR4hxc0hMbWs0IfBljQMg
R9yNWbetJVU,UCAPX3TCEezkmzHQHCLpD2bg
hKqf9ThWN7o,UCdcSiBJ7Cwnp371flOr-yfA
BBNR5VLYZUc,UCTZhrPN3n7ADomhlENxYb4A
I_ZUZl3RYfU,UCgVolCnZg04RbSJAOIaR3Hw
2VNOvUkYCRU,UC7ngUivBsD_mxzLdh7iLW5g
8UHN_UwDo6s,UCfqH-desuVl5QqkV5H5Y2cA
MvDaL_D4fZQ,UCLp8RBhQHu9wSsq62j_Md6A
45xwXO2EJk8,UCe2YQ986DdKliHNvE8va4kQ
eWCXdTLxf4Q,UCa3N9rC70XPivx4ORDbH_9g
t9OKlHH6BwM,UCyFZMEnm1il5Wv3a6tPscbA
Nf6UCfL_xCc,UCjt5aCibc8pUxIGn4af8-Jw
W_8-WA_vBuQ,UCdtXPiqI2cLorKaPrfpKc4g
4bmUFRxNEIg,UClkRzsdvg7_RKVhwDwiDZOA
VJVJKwVmXok,UC2pmfLm7iq6Ov1UwYrWYkZA
-t9LjQdrMiM,UCnRv42fGwjPmdqHrsqlMGFQ
8hRGBcr_gJc,UCLp8RBhQHu9wSsq62j_Md6A
6L-3pkA_js0,UC1iqebKNH36JIdBIjEy8-iQ
W13MxGLmhqI,UCS0NtZp2TSmcgm8XcHibAag
u7p8o6lZGxw,UCR_pO_fcSqdgFb7JPjw27-g
-P8KeFV8HhA,UCuaPBLJYVnaRAYpRv3ZHrRA
-bwcoWcoji0,UCFu2moE2kAMkd5TxfE6fTVg
RwmtZJ0BQ7I,UCKMb-WLX3sTpQ-JTiLPSBYg
zTMLfXLqfZU,UC03_EsOWBgtv_6TDUDQ-1Ag
IfbB2IIZEpI,UC17Rua2OcaVSf8jilMdIDkw
whwe0KD_rGw,UCJ6ERWrxZzb9Ua3oeRcIe0g
5uqadN15Wjo,UCsyIzFRuX1G3qiPf-Jyk6nw
7M6KF0KSk5o,UCt0O2zT8b10Aia6rXuWlrYg
vp3jS-KegTI,UC5RwNJQSINkzIazWaM-lM3Q
vZ3F9HiPUII,UCfRh3QVXtfnJ_UyPFVNP6Pw
yhN_wvraz-Y,UCS0NtZp2TSmcgm8XcHibAag
ARoHfTBQer4,UCc-A_4Dsu9KVor1Ge3VOZSA
DskgUN-4vK4,UCir4OyTH6Wb3qw4QHmALzMQ
rG6LSceQCLw,UCgRr2pZaGeaZVN6LfbvQk9w
WTg1EvLMlv8,UCLp8RBhQHu9wSsq62j_Md6A
Z_83dLLERD4,UCaGV8aypFPdJJxvm3Zmg_YA
7xt92SQhJ2Q,UCWANPVmVKsJUg2ed9hK2r9w
USHimdV3EzM,UCfyeHvgYFOu3aW2zganAJCA
1GSRoLgLjuQ,UCAPWF9wIJI1Tx3gsflRdmIg
jtatzJRPNZE,UCt0O2zT8b10Aia6rXuWlrYg
EsfSuL-VFBw,UCLp8RBhQHu9wSsq62j_Md6A
WEMbpF-KDDY,UC0dU5GgjuCw7maE9e7GKYjw
CuDdhvvv9d8,UC51fogd7pn9XGdVQtrjz7JQ
N972I0t4H5A,UCtXuWXsd7TYXwX2ZNLXfojg
yyM9ZA33IJI,UCplkk3J5wrEl0TNrthHjq4Q
cSEFT41noiE,UC5v_WUe7lop8wBwImWqQjrQ
TVK6UNFjxSM,UCSGYE0X59MZ-zxEc-HuXMLw
XUJSH8pJOuU,UCKgb85-iCwuefY2CJNMw4GQ
gASAtd67D84,UCLp8RBhQHu9wSsq62j_Md6A
bI3x6Orv1UI,UCLvwu-RKtaoeVlKx0slxqeQ
TfAaW9ZOTIU,UCLp8RBhQHu9wSsq62j_Md6A
wjjoC391o-4,UCj6PcyLvpnIRT_2W_mwa9Aw
zlabsbE4aiQ,UCY0bADNkty4GvC8TPXsjoKw
IX3z6tj9dxg,UCLp8RBhQHu9wSsq62j_Md6A
Ckw2lfuVTdM,UCLp8RBhQHu9wSsq62j_Md6A
V7MvgS9kWME,UCRyi2UsdPMley-JQ_53BF_w
_amXH_bMhwU,UCOTXKyzvDOqDGDKhuScHOag
c6Bnx3ktFjg,UC3rPRy5PvM9T4Py2S3FvNfg
sneh9h2BrXU,UCelRSBU3d8DGR04CNNubTdQ
XQqZ9lXbaK0,UC9VA-419lVK4l_hIX7uy15Q
bUiRXoeUO9U,UCxbbautjCYB5Ut_nsYxin2Q
ZkE4lGNPjkc,UC1AgQe4hhOUqcJpg9CBCllA
0hIFLbujFMo,UCDhGqq9GO0Xd3RWsr0K4JoA
vRpLJS3929I,UCRpXuk45CBY9W_gKaMmsruw
c3Ql7uW-XWM,UCLwq_FFkp51oo9ilF4WrYTQ
8Kfjioi0aFA,UCrx1vKJezsfcz7B3k3BS_hQ
4yNn9K40uf8,UCGnh_UUiQh30jeplryVycaQ
zBTEDnlaFpE,UCRX7op605iLW59LYpYptOOQ
dgFgGrljh1I,UCLp8RBhQHu9wSsq62j_Md6A
nSJ74VjTZns,UCl8xrgGE1gYYOvQY3sgp3cQ
kY9L8rd-2eM,UCLp8RBhQHu9wSsq62j_Md6A
RB9gXLgxDXw,UCYNjOpoOHRqhuMDJW-Xi7Qw
OY97SqzF6ak,UCOFvuGBOZ7Iraeu2bQvCRJw
x724C_mntSE,UCKsIHGeZCceQea325W0XSgg
lvfigaZfHRY,UC5_sCs3UtldVRsgqBmC9Khw
wjSmV2ObcdI,UC0s-wkdmzy6UwoLZzVntc4Q
Q-DmCZcYK6I,UCa10nxShhzNrCE1o2ZOPztg
HMZecrhIT0A,UC-cnbLlplnXA4oc7rR21qzg
3p_IUdFX-O4,UCaGV8aypFPdJJxvm3Zmg_YA
QGB_QMx-1u8,UCztlu-4ndJ1CBGPbqofLmPg
wlgBXcYx1gI,UC90cU42g6mmIJzleg_qI4HA
wJVSt40tZCg,UCM9KEEuzacwVlkt9JfJad7g
pbk_MoHS11Y,UCRO2HUx-NQ71VPsXlfomiMg
tw6yn04GXNA,UCLp8RBhQHu9wSsq62j_Md6A
QoPI12ukIV0,UC5dOZSg89u4iifOPBe_W7Bg
lnRnF42Y3pY,UCA9XmBpouKaJLKZNfxeCMxw
n30InDrprfo,UCAzlbnEIO7Z5zkvG5jipo3g
8u-elAES20k,UCn8BagpYIP11Nww8NNgGTYw
7wJj2hSaz6Q,UCeeymYYhTYPOE8JEui0hCfw
iqjzwBnWZu4,UCgjJuN--1MAMfm9ArsiqO2w
R6XsCXaZyiU,UCYc_z8OaW5oMy_JJJzTgthw
jJ-_pFer_Ic,UCLp8RBhQHu9wSsq62j_Md6A
rhi3RaXGb_8,UCgVolCnZg04RbSJAOIaR3Hw
TSqoYlD9Zpw,UCTtGFQlwE9d2hnzK4piCFOw
QwyLUR7XYbY,UCLp8RBhQHu9wSsq62j_Md6A
SYuOec8wmgw,UCLp8RBhQHu9wSsq62j_Md6A
xKthNleMn4Q,UC0v-tlzsn0QZwJnkiaUSJVQ
X-qeFRNQXbo,UCxoq-PAQeAdk_zyg8YS0JqA
MPhNFTdhG3E,UCs_FCWW3k5FJFl93xSwHKgg
72Dv4s5DyGg,UCsjX-qBdntbvllVaRnPy5QA
FJlnBXsYhDo,UCnrMve7epYgx8NwdtspmtzQ
Enwp_g0NzSM,UCm6r_b2K5jn1JGkwDcwJXrQ
gJX8_Htt6Vk,UCIz9DUGp7QAsM99IvtrDlDA
NMusNLY5yT0,UCpu7hTlzAJUD-_PjjiBZCZg
_bmvtK4YHbk,UCFR-AMPnns_hX0DH6dk7SJw
vfjj0Iot7OE,UC6ToYo6nwgCjaLatMsVFv2w
ASAzwmORUJk,UCZH4EVUqljV-zkZEd0Ot7EQ
1h6oihZHGCE,UC40Ngtzf1unbgi7xk9Z9FbQ
qkxSAPxQ_Rc,UCNfI8gP0OByAWRAG96CzOJQ
vgmbHMcowx4,UCCLFengPzkhweJ3BznHXlsQ
GoKzHLQLBiQ,UC-0MCfKdSHGkvPJdHyNSwiQ
k_4ag6z5G8o,UCmkZmibgZ5Xd-RoYrOxBrUw
JJkkhAxd_00,UC3kYuVXmzxkJ5vtz2XP_6sw
DYK7YOWioas,UCTqDzPyS7dDBxjywNROdAUg
DvaqVWV87PM,UCLysbxhOO_JPOPgcsPCMb8w
lsXvF0C1_Kw,UCnM_Dh_3p-m3M-1tF0E9Cjw
yV9N2_tB7EY,UCYy5GwfbX8QB8F-KFZC0Xmg
MiA-98ArQ40,UCLp8RBhQHu9wSsq62j_Md6A
H2C38DEu12A,UCeBWh-0p7vgBeD6HOHBpfwQ
wCI7PkMWO6A,UCFz8JQfR9lNYB81apUQKxXQ
CDQzXcSG64g,UCm4--U6UJnI1taBnkekOlxA
SrycAULrPs8,UCTXcHPZw8XTbRbvZ_V_KHqA
dmW1KBjiOyg,UCePV8DA5VsdcW0GQcJnK8pA
pmQMR57Fzyo,UCBp0MdzbxA70fCHlpLCbT6g
4gIe8acCLck,UCLkZgUeJB8ccMxQshPpkcIg
KvSAsT4Y2HY,UCm4--U6UJnI1taBnkekOlxA
K8vV_K3Kuv4,UC3lBvobBobH4FWTWPPpguQA
uQtgP7ve3p4,UC6dh17CdtjP6FI5qE3vB8mA
1SBzlEQyFgE,UCE_LsJaLRaScb4G6EUWn0lg
rTYULHMIAnA,UCLp8RBhQHu9wSsq62j_Md6A
HyFv04iLgRU,UCxVTzUK2gI-YWILxBAj1AFA
Wh_DXsjslCE,UCLp8RBhQHu9wSsq62j_Md6A
ciKJSaGkXDg,UCmyBnPs6E0afGZK5ILFEDfQ
Knb_P5PcLHc,UCWtxxvJlX9TvRYINUWW4Sag
Mv9LJE0Q-LU,UCxoq-PAQeAdk_zyg8YS0JqA
b9VNGae7N0A,UCo5K4hzIXcf2qhFAQpwUdxg
sskFFLTZoQ0,UCjCtW5IrKLMxjP9jR3Pz3wg
2vRjGYDaWOM,UChofXFITbqqPypUsdC51jTA
4JqcUZM13O8,UCLp8RBhQHu9wSsq62j_Md6A
QuoO2de2Q0Q,UCQXsir6ciBojXYqqwwmMvIQ
0jXqujgf0GI,UCCAu6574i8o9ocF3z_MYIrA
9_QOYXTvQsA,UCOiFUE8BrJaAje9IlSmzCtg
rdv6P8_w5e0,UCMQZSMxrlgjZEAlJJdds89w
FVgF5FuA-Bw,UCLp8RBhQHu9wSsq62j_Md6A
w8mvBZX4fvo,UCrCrHVA0_WTH1vmn_13eGeg
HfHZqoovPHU,UCAA2DI1N8trZoeo-46hEiCg
J5nAujZEKmU,UC3KQ5GWANYF8lChqjZpXsQw
VxV62IlQhQY,UC3up79ZvwTCmN_oM7cP68pw
53xlke6q2jk,UCxoq-PAQeAdk_zyg8YS0JqA
A57Awp0Lz48,UCP2-S6-M9ZvlY8t7cRn4O6A
TqiHJEzJygo,UCUBq8oBRVTsMpjWiHfjJpDw
qfvaCTtijsM,UCsjVFrAfPGMoJQUBzEGZ74Q
baxOTnMn0IU,UCvLepCZL0UlSy0VhPdj3wPQ
sk5DrHdTGto,UCP6uexnavtfrF_bEnqu1wVQ
XJTVA2ev6_o,UCniMZ-_6lKiqyb7aUzk-ixA
7HjV5f_AVcs,UCTzTQJGbgNnLejtAirKB3Yg
a6BOiQLXVNc,UCi2bIyFtz-JdI-ou8kaqsqg
9XtO9bptUtI,UCOFvuGBOZ7Iraeu2bQvCRJw
XwVhbUIHgbw,UCXN3Es9qGCSildv_YWIDZuw
pH5yY68VWio,UCbj1rZy7-qktxZTawl1S_nA
1dHOuroDoVs,UCJlMkkOVNbLY9QJPo24-plQ
17L_VaP-U_s,UCGu-BtSdXD9ss_9l3jNl-QA
a_PRr8afM60,UCm0jCNuWxpe4rDT_pRASPHw
jX20836J9C0,UCNqP1YTz4b4cWGlvvK5d4nw
v7f_VZPQg20,UCLtPoFzchGgh2AhhVPm4sFw
PhUi3UUUVv4,UCrcumL7h3b_7WWPtLuz7UKA
9bZkp7q19f0,UCrDkAvwZum-UTjHmzDI2iIw
mIQToVqDMb8,UCl-12mHomEdglO3seXyvr5A
CH1XGdu-hzQ,UCL_KDAcWKxMaoQPaly-hpjg
LZCKHjcLjCk,UCt7fKddNG6jjElvHTw5djPw
rX372ZwXOEM,UCrDkAvwZum-UTjHmzDI2iIw
wcLNteez3c4,UCrDkAvwZum-UTjHmzDI2iIw
_zw4SMa_9P0,UCx5iVAK6xws0urAeHrsZ0wA
9aDAbQCfUSQ,UCLZ9qqSkd_t59-TcQ_ki_ZA
3MaQ2qgzmzM,UCrDkAvwZum-UTjHmzDI2iIw
L9-YSLkwTk8,UCAuPxvCTxQLY4NvMsya9K2w
QZmkU5Pg1sw,UCp0hYYBW6IMayGgR-WeoCvQ
W6pOgARMJOE,UCJUUNpMXOIYXrI1dPtKgONw
wZYYwCYi6_I,UCotksSEVWXDXHQYP1AXp1fA
E_Opz9hMvV0,UCvH0Benwgto0Z3FlO4vZTUw
mP1DPTY4Y7o,UCK753f2819L9UJ5dGRMSr_g
hWrWmU6VclA,UC98YRp-wGPFctAukop2Xc1g
wT1Xb2njBX4,UCeFmuIOFCZhaWeeZVnL_VZw
kpZhZAr1cQU,UCmR-oFhgGGe-dCRiDg2ysLw
1T6utlXm6dM,UCQSUCUu8XZrgCbiqnVZGk9Q
AsGb8ionxr8,UCnRZfj3YePSJ2UMAgk3S89w
kvsgjlirljg,UCMHkiGu3dfYxdn4aHsAfULQ
k_ZSiAL7JZc,UCkaTfyfB6qFWEl5VqL5vpQg
4aqkBc14ZC8,UC2BU6EBnoUW-i6Cr64WPqlA
VL0sD0Iyjzo,UCzt9_dQM7kigLi5LbtSGn7A
9HPiBJBCOq8,UCrDkAvwZum-UTjHmzDI2iIw
SrXAaWyDWOY,UCCGn5T27lG5L6f2YuZHA8Kg
hdiLT7ebHlk,UC2L3LW-TMebP0fgBGKW6Tog
LOsNP2D2kSA,UClEcUlQTcNdLmiLtgy9R-Lw
bjQKCLvtLN0,UCjHm4Br34sBmjbBdA0TQH-Q
ASO_zypdnsQ,UCrDkAvwZum-UTjHmzDI2iIw
EHOOM9-VBh8,UCrC5NdEzptBdpZpiaX7xKdA
vzhJixCzOc4,UCmJyp7qrztjH8GVCJxoM8xQ
85gLPeigWSo,UCYaR8VUWBsgEGhjPBa7RnXQ
_tR4pB2cxwg,UCj7uONS-uujuqqLilKnaaqQ
ceVlltPBcHg,UCL90rHG5kPn1jBWAIe9XP8g
lKKfAuvnL_0,UC1DGpYiEiqBrQtYXFbLhMVQ
BafPAAOfkUI,UC9ROJX1xfdjYirpGcI8PY8w
84vyCo8vFHc,UCbD8EppRX3ZwJSou-TVo90A
Rjq2_Mg3pSA,UC64oAui-2WN5vXC7hTKoLbg
DoVWG247tT4,UCtAlZJfuf96SiOy_c20WEYw
auPfOA037LA,UCSfMEzJX9i4-3Xl6KFv3DAA
s7QE62FDn08,UCi-5OZ2tYuwMLIcEyOsbdRA
KxW4T_S5_ns,UCoVg1KukEizmP-nvA8PUGaQ
tKwdDbdPego,UCazMm3tOCkYrIGE_17j0mVg
2zPiQgUQt3E,UCe_ukHTQkGqvboo97ioP1Gg
_cG7ZVBXQII,UCEmCXnbNYz-MOtXi3lZ7W1Q
bTPEcRrzhZ8,UCePS-dMPxucheScroSN2few
prvA-qUptp0,UC62_aoxFLUsSW8R2rLW6zOQ
z3OswkrEQqo,UCvo56o83s-iGHEMY6SA5m_Q
FDuqwuxtpXc,UCRWAIHwcIIhlTeib-Pa24KA
KlwPtIMSWyA,UC_vINAxNuqiBKgLqY7q1RPw
NK6BCPoR40A,UCmdY1pHB-KbFYxOyhwjVeQw
lDSsauHmu6g,UCQ3dDB7LEffW6AUFPCyzCfg
_xnTXOILPJo,UCLejLxjEvxhDeEwxOeAuQZg
DhoNLILpuy0,UCD0AtfH8Fq5u_GazlmqvrLg
_pd6IZTIktw,UCBYJh9a5fniP9HypwCAPm3g
82YyRnz_8oU,UCjVb9mJZTeuPLN4hOjmvQnw
yTCRwi71_ns,UCPDXXXJj9nax0fr0Wfc048g
9juI1ecKxxQ,UC-Q0CZ73ywaFl-P6pf0_ZHg
RBJGhinq3cs,UCn1OecTKjfwx-NOf9hbDZ4w
gRbntEyaXiA,UC0TRVsRwVG5CBBoGgFoEqZw
sOMZ3dcyHbs,UCd45uUUzJo-Cwo8WS7Z1DvQ
uYFmxgzPP3Q,UC0v-tlzsn0QZwJnkiaUSJVQ
DJ1WU0x9pBw,UCIf__3fcKqIsQ-3migrbs9Q
OYxfxf3wTLM,UCoxGrAFk83Z0W_4GLp7Qjvg
qG5gXRC9WZo,UCXazgXDIYyWH-yXLAkcrFxw
fvB4UiIIJFk,UCf9pEY6mL84o7q3LIulPWfg
s2E4Pm828nM,UCX7c65AhcRG29AHgiCGwcUw
QPqOWA2GyBc,UCfM0KRjBbI1AQVlgBnq6Mnw
C95HankVPpg,UCBHWb2IEdXTFk7NmA00DtFA
eBQz4AZrNuk,UCr7vfoOerACFbkVbFGKYL_Q
XZ3OLswKKAw,UCdAFRh3rxx0Q_xxkS2_N2PA
Ksf64kn_M4g,UCVMkZ2Obi-pr3G3c7_LRneQ
QtNlz8INsuI,UC-b89a0Fw6pNoP-g-_qLeiw
CuVd9oK16V0,UCcMTZY1rFXO3Rj44D5VMyiw
ShGW_4CMsOQ,UCqSwqs84kQak2dk77mvCuTA
JCrB9KbKeRE,UCe5DLnBhBqvNszSzSljXoFw
NeLnqJGhq_Q,UCoK9SV4MDUILU3dd5Q2xJIA
MiVnd2ey8cE,UCXcP-aZBk1z7wC2CrfHrNUA
IfH8p4DEUiQ,UCZvs4YrLQDEFtlHKKdpppmg
hWsBIQicYtE,UCE3cM6f-H0mZlnvQafTqCyQ
4UQLy7jEhQQ,UCt7nb3zFLgTVBNTfuLWgtJw
S-hsv9NahyI,UCh8zkHxnVB1laKd4aQ56KBg
bKh5IOv02eQ,UC-mUCmqcuzDQx2Kjz5CahnA
bJqLlnQKO6I,UCxt9Pvye-9x_AIcb1UtmF1Q
b84Z3IRg3VA,UCshoKvlZGZ20rVgazZp5vnQ
UmplmxwE2WM,UCjWRi2qaGtKjQyoQLc4OGkw
1FbbKVMVCPk,UCqSmyuqVNwklKKlqqdMmV_A
B4hv0-FPDxc,UCpqpb5rsb2L8ZhU_iKAIsSg
7iheCrwQQlI,UC7efUkP72zv7_YZNCQrA5Fw
M-DnGeFHzFg,UC-OQkFiI4-8YoL90QatuA1Q
SsmE9Ty2T_Y,UC84t25xqhPEPpGY7NBZJ_eA
mzZRWB5k2ig,UC9VX0KXNH20x9MCH3xGjisg
Wt7pevIvCbQ,UCRCgX8s0PLCwyveRun_Skfg
C-75UPP2uUQ,UC0v-tlzsn0QZwJnkiaUSJVQ
ji77UYMWLU4,UCg6hQsHSkIQjosZ7_rX1ZMw
_nLLECY6m_Q,UCmv1CLT6ZcFdTJMHxaR9XeA
aQSeSoDjEGA,UCrDkAvwZum-UTjHmzDI2iIw
DzivgKuhNl4,UCrDkAvwZum-UTjHmzDI2iIw
pmQnypOt0HY,UCR-QYzXrZF8yFarK8wZbHog
Rh5g7KY0b9Y,UCzZ2N81E6ureM3slotgJfUw
smuQlc8AN9c,UC-A4oZF4AlOEdlyZWBCI0cQ
wNhaUN89TQ8,UCMfXv2enRXepxG92VoxfrEg
MmbvxyRjMc0,UC98tcedR6gULv8_b70WJKyw
9dRK8T-ny94,UCelRSBU3d8DGR04CNNubTdQ
9r6oN78FS-o,UCgVQNR005gYvs5Ca9Ug4IeQ
Lz1Cf0LKA2I,UCun3qChECw8CpPmh882Q7AQ
WtCyvBUhnK4,UCYykQTnFA6Uudr0XNQCyQ7A
vV6JRy1iKq4,UCWDnlEa1QOSVY5Gjlh7k5Fg
hUUw6HmWN0k,UCDjmb_QX6r6gIEiW2supp-Q
a5rxaI9d_YE,UClEcUlQTcNdLmiLtgy9R-Lw
-YkhxmNFbeU,UC1gpbYaER7aFgrIpoy8CSJA
dXdkbL6sRic,UCwaNuezahYT3BOjfXsne2mg
CayMeza487M,UC_mdgplLx-q-2xsT2B3oCqw
HNG4NB1ccVE,UC1zgVBe2WR-Z6T-Y8xSArAA
EQygJanGiL8,UCALhln1OSEoBgGEs_ZFGNBw
GOFkFHKVzyg,UCMG7DKIrpZoJlRLqYe9NtQg
lJtHNEDnrnY,UCMuvEJwKT-oRhDRbHxpd1gQ
9Uh8i9joqVE,UCysbq4Vv0wI8akrio8I3JFg
bSuWLVMvbJM,UC5_jRABSHDiak0pRWKViKXQ
8SZlAcSGL8Y,UCdO1g2bYAFHLRHKdbrrnctQ
-Wdz29ixSos,UCLIAkJkUc0l2-uTYX1_c2_Q
xnen1RzgzFc,UCI5u7kjf4-_PIGjyJj0IgWg
jtGKfCzU9gg,UCUjOFaA-q_dgcu2iq5Sw3QA
wkW2klTojPU,UCop-oxKVfX6ErQIct2FRKhg
dMlG9REYnME,UCjyTUtrw5yYpQYMwA03kncA
h0pVEoQ9sqw,UCdnC2cj-F-qTLuaL8IlO1kw
C_0qCrZW4kY,UCuPM9ZmzGhl2KwQHHtE6g6g
8bM9d82CkuE,UC6_ph-PufBrjXSKhpr8X6IA
CQxdzSD_2gc,UC_ZPzlOEkIeUx5COyD7R5eg
G-eCB6R5tCM,UCt8OnQ7ztuLrPrehlj8ZuuQ
LPMG-Qvl-7E,UCfJ3igS30zbKziNTXarMqlg
f6ZSZbNfSpk,UC93nBxtINVn1P5rnOG11k5A
qKFiPAZ5Khw,UCwV-qIQCH2i24TfLK8GGEYA
LRN-IrejBTw,UCVOuzv2JDn8O05Z9U9JROiQ
v9J8U4YcosE,UCLMtDePlMyiqv2XC_ByNEVQ
5TyPemAJCQI,UCIJwWYOfsCfz6PjxbONYXSg
anV3VcMB284,UCqmQ1b96-PNH4coqgHTuTlA
opqZAXJ4t0o,UCokjsh8NaJfzHqSsn26_kjw
o5D23snn5so,UCGNVx4N5975sc3XVW8Zzamw
J-zBKlvJqJk,UCIXkm6DEK9DaXQxNRQar3RA
zjVOKsjsEmo,UC0RO0RGDWZwRSMg_4AsUuYw
VFqLy27OSd4,UCawhykebEeDYMLFNeEdnX7g
uYNkip68dig,UC-vJeAKVd2OTHPAS7zZx5Jw
GFqlwAWuMTg,UC6f7XZ8u7KaHnpi0TdMED4Q
on5E-Fw86Yk,UCr6FkKB3PzACAysFy0RVrzg
VwwMzuiSEH0,UCrDkAvwZum-UTjHmzDI2iIw
4ubOaIhlRX0,UCaNOz4zoijQZzxIrjpLp88g
Xwh8kWuire8,UCJ7LKwgheOe8OHD5YWnlPUg
x5VOvhqUEbk,UCJRiUpytRIfDwFYyu-_PODQ
mDpgzn7KuzE,UC6hQ7rJDFcr0to1nC4XVegQ
rfoatg2_5LY,UCrDkAvwZum-UTjHmzDI2iIw
iCkYw3cRwLo,UCBR8-60-B28hp2BmDPdntcQ
bTy9gC8BAmQ,UC6m6ZW8UBINQPhcEL-g2xCA
zlTfOJU2nfQ,UCnDB7svURRZ6sHZ6qqIg0RA
5vbrMXQvHeQ,UCzH549YlZhdhIqhtvz7XHmQ
HDJXgiUe_EM,UCMQ7VIzsTykE5-FvHCqFmHg
Z9s57UBMWdk,UCq4MKKFxf_86d1A3sXIYHUA
2Sar5WT76kE,UCmheCYT4HlbFi943lpH009Q
tWbKmS69PBM,UCljCD9VDAO7TWUCyb69SL-Q
Qr7DIinx3Zw,UCyb0T6J6nL5ibo0HLRMINKw
g2zb6_B0xZk,UCSnVteUNlhr1SqCjTQx0PDQ
kJvcwFVfqUc,UC5aDm-b5oCUpXo3CaDWS-Bw
I0qNWsek4VU,UCS5Oz6CHmeoF7vSad0qqXfw
YhHKstK-iPU,UC1NKdUirpmn_cafZh75wmQw
UKn_7fyB5fw,UCzvWkjdH0KQmyq2vXLCOgvg
-wPrsTJtzzo,UCMWSjqndzhVRJR7qLXK4oUg
OIzQkjbVKGg,UC31X5-Tr3yKtpO0Zvh_SUdg
2uiQoddAEcM,UC-lHJZR3Gqxm24_Vd_AJ5Yw
ioQiTzJNjRo,UCa7a1ekrFPdvDW76lEHjo3A
Ok2ae0paH08,UCiha1h9wDB6MBXQKtttqHUg
Btt5G28Oc40,UC8yGc_zXOn0xB_es0B-adig
9wkwL-TKyqA,UCHEf6T_gVq4tlW5i91ESiWg
rPRDgKq_akU,UCBL3LZ-uxQfYnG9u7-yEFUw
DUiZgNHBI08,UC7yFwzBlaCDJV0g3xQPtzpQ
6W1Nmm6rjho,UCJ-hl32h5CokBhlGu95C1Xg
